	reporter	partner	transport	Tradelane	year	FLOW	cargo	KG	EUR	ExIm
26444	SK	BY	Road	SK-BY	2018	2	 90 - OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF	96320	1967024	Export
26445	SK	BY	Road	SK-BY	2018	2	 92 - MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES	64	1188	Export
26446	SK	BY	Road	SK-BY	2018	2	 94 - FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHINGS; LAMPS AND LIGHTING FITTINGS, NOT ELSEWHERE SPECIFIED OR INCLUDED; ILLUMINATED SIGNS, ILLUMINATED NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS	72580	369446	Export
26447	SK	BY	Road	SK-BY	2018	2	 95 - TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF	354	24659	Export
26448	SK	BY	Road	SK-BY	2018	2	 96 - MISCELLANEOUS MANUFACTURED ARTICLES	1199	42171	Export
26449	SK	BY	Road	SK-BY	2019	2	10 - CEREALS	646977	2722450	Export
26450	SK	BY	Road	SK-BY	2019	2	17 - SUGARS AND SUGAR CONFECTIONERY	345000	235700	Export
26451	SK	BY	Road	SK-BY	2019	2	25 - SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT	1758750	302641	Export
26452	SK	BY	Road	SK-BY	2019	2	41 - RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER	396	693	Export
26453	SK	BY	Road	SK-BY	2019	2	47 - PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; RECOVERED (WASTE AND SCRAP) PAPER OR PAPERBOARD	325	2120	Export
26454	SK	BY	Road	SK-BY	2019	2	48 - PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD	290747	429405	Export
26455	SK	BY	Road	SK-BY	2019	2	56 - WADDING, FELT AND NONWOVENS; SPECIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF	3611	23659	Export
26456	SK	BY	Road	SK-BY	2019	2	65 - HEADGEAR AND PARTS THEREOF	176	4413	Export
26457	SK	BY	Road	SK-BY	2019	2	84 - NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF	1250358	21624952	Export
26458	SK	BY	Road	SK-BY	2019	2	 12 - OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER	57	1579	Export
26459	SK	BY	Road	SK-BY	2019	2	 19 - PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS	16288	62664	Export
26460	SK	BY	Road	SK-BY	2019	2	 2 - MEAT AND EDIBLE MEAT OFFAL	120000	47400	Export
26461	SK	BY	Road	SK-BY	2019	2	 21 - MISCELLANEOUS EDIBLE PREPARATIONS	496054	2998768	Export
26462	SK	BY	Road	SK-BY	2019	2	 22 - BEVERAGES, SPIRITS AND VINEGAR	204027	88433	Export
26463	SK	BY	Road	SK-BY	2019	2	 23 - RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODDER	32712	168497	Export
26464	SK	BY	Road	SK-BY	2019	2	 27 - MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES	655	1850	Export
26465	SK	BY	Road	SK-BY	2019	2	 28 - INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES	1083350	1462683	Export
26466	SK	BY	Road	SK-BY	2019	2	 29 - ORGANIC CHEMICALS	2138060	2135837	Export
26467	SK	BY	Road	SK-BY	2019	2	 30 - PHARMACEUTICAL PRODUCTS	47	11228	Export
26468	SK	BY	Road	SK-BY	2019	2	 31 - FERTILISERS	1000	1382	Export
26469	SK	BY	Road	SK-BY	2019	2	 32 - TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERIVATIVES; DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VARNISHES; PUTTY AND OTHER MASTICS; INKS	33730	172161	Export
26470	SK	BY	Road	SK-BY	2019	2	 34 - SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREPARATIONS, CANDLES AND SIMILAR ARTICLES, MODELLING PASTES, ‘DENTAL WAXES’ AND DENTAL PREPARATIONS WITH A BASIS OF PLASTER	22171	53339	Export
26471	SK	BY	Road	SK-BY	2019	2	 38 - MISCELLANEOUS CHEMICAL PRODUCTS	387876	1233552	Export
26472	SK	BY	Road	SK-BY	2019	2	 39 - PLASTICS AND ARTICLES THEREOF	987037	4892153	Export
26473	SK	BY	Road	SK-BY	2019	2	 40 - RUBBER AND ARTICLES THEREOF	725022	2366087	Export
26474	SK	BY	Road	SK-BY	2019	2	 42 - ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)	160	3570	Export
26475	SK	BY	Road	SK-BY	2019	2	 44 - WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL	58687	382775	Export
26476	SK	BY	Road	SK-BY	2019	2	 49 - PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS	14568	66463	Export
26477	SK	BY	Road	SK-BY	2019	2	 5 - PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED	336000	34650	Export
26478	SK	BY	Road	SK-BY	2019	2	 51 - WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC	522	14256	Export
26479	SK	BY	Road	SK-BY	2019	2	 52 - COTTON	425	4181	Export
26480	SK	BY	Road	SK-BY	2019	2	 53 - OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN	1136	5215	Export
26481	SK	BY	Road	SK-BY	2019	2	 54 - MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS	26784	75102	Export
26482	SK	BY	Road	SK-BY	2019	2	 55 - MAN-MADE STAPLE FIBRES	4626	76287	Export
26483	SK	BY	Road	SK-BY	2019	2	 58 - SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY	940	9465	Export
26484	SK	BY	Road	SK-BY	2019	2	 59 - IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE	21752	23365	Export
26485	SK	BY	Road	SK-BY	2019	2	 60 - KNITTED OR CROCHETED FABRICS	11418	82708	Export
26486	SK	BY	Road	SK-BY	2019	2	 62 - ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED	428	23780	Export
26487	SK	BY	Road	SK-BY	2019	2	 63 - OTHER MADE-UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS	167427	771725	Export
26488	SK	BY	Road	SK-BY	2019	2	 66 - UMBRELLAS, SUN UMBRELLAS, WALKING STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF	21	1540	Export
26489	SK	BY	Road	SK-BY	2019	2	 68 - ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS	175971	104073	Export
26490	SK	BY	Road	SK-BY	2019	2	 69 - CERAMIC PRODUCTS	11723	24127	Export
26491	SK	BY	Road	SK-BY	2019	2	 70 - GLASS AND GLASSWARE	43374	29798	Export
26492	SK	BY	Road	SK-BY	2019	2	 72 - IRON AND STEEL	1570802	1500213	Export
26493	SK	BY	Road	SK-BY	2019	2	 73 - ARTICLES OF IRON OR STEEL	1474197	3789746	Export
26494	SK	BY	Road	SK-BY	2019	2	 74 - COPPER AND ARTICLES THEREOF	155404	625292	Export
26495	SK	BY	Road	SK-BY	2019	2	 76 - ALUMINIUM AND ARTICLES THEREOF	6943	44227	Export
26496	SK	BY	Road	SK-BY	2019	2	 79 - ZINC AND ARTICLES THEREOF	35678	134938	Export
26497	SK	BY	Road	SK-BY	2019	2	 81 - OTHER BASE METALS; CERMETS; ARTICLES THEREOF	3	63	Export
26498	SK	BY	Road	SK-BY	2019	2	 82 - TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL	5212	57032	Export
26499	SK	BY	Road	SK-BY	2019	2	 83 - MISCELLANEOUS ARTICLES OF BASE METAL	3176207	6514716	Export
26500	SK	BY	Road	SK-BY	2019	2	 85 - ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES	110983	5520955	Export
26501	SK	BY	Road	SK-BY	2019	2	 86 - RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTROMECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS	55	2909	Export
26502	SK	BY	Road	SK-BY	2019	2	 87 - VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF	2115351	15284219	Export
26503	SK	BY	Road	SK-BY	2019	2	 89 - SHIPS, BOATS AND FLOATING STRUCTURES	12	3056	Export
26504	SK	BY	Road	SK-BY	2019	2	 90 - OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF	151711	3423479	Export
26505	SK	BY	Road	SK-BY	2019	2	 91 - CLOCKS AND WATCHES AND PARTS THEREOF	23	11045	Export
26506	SK	BY	Road	SK-BY	2019	2	 92 - MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES	90	4448	Export
26507	SK	BY	Road	SK-BY	2019	2	 93 - ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF	160	1200	Export
26508	SK	BY	Road	SK-BY	2019	2	 94 - FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHINGS; LAMPS AND LIGHTING FITTINGS, NOT ELSEWHERE SPECIFIED OR INCLUDED; ILLUMINATED SIGNS, ILLUMINATED NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS	58489	143841	Export
26509	SK	BY	Road	SK-BY	2019	2	 95 - TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF	272	12161	Export
26510	SK	BY	Road	SK-BY	2019	2	 96 - MISCELLANEOUS MANUFACTURED ARTICLES	2334	50052	Export
26511	SK	BY	Road	SK-BY	2020	2	1 - LIVE ANIMALS	325	10122	Export
26512	SK	BY	Road	SK-BY	2020	2	10 - CEREALS	1257055	4839261	Export
26513	SK	BY	Road	SK-BY	2020	2	17 - SUGARS AND SUGAR CONFECTIONERY	243000	192250	Export
26514	SK	BY	Road	SK-BY	2020	2	25 - SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT	1542510	209415	Export
26515	SK	BY	Road	SK-BY	2020	2	41 - RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER	392	575	Export
26516	SK	BY	Road	SK-BY	2020	2	47 - PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; RECOVERED (WASTE AND SCRAP) PAPER OR PAPERBOARD	43042	19738	Export
26517	SK	BY	Road	SK-BY	2020	2	48 - PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD	254590	466326	Export
26518	SK	BY	Road	SK-BY	2020	2	56 - WADDING, FELT AND NONWOVENS; SPECIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF	6669	36853	Export
26519	SK	BY	Road	SK-BY	2020	2	65 - HEADGEAR AND PARTS THEREOF	446	12818	Export
26520	SK	BY	Road	SK-BY	2020	2	84 - NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF	1379280	20016258	Export
26521	SK	BY	Road	SK-BY	2020	2	 19 - PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS	9246	40552	Export
26522	SK	BY	Road	SK-BY	2020	2	 21 - MISCELLANEOUS EDIBLE PREPARATIONS	557424	3333764	Export
26523	SK	BY	Road	SK-BY	2020	2	 22 - BEVERAGES, SPIRITS AND VINEGAR	158112	61945	Export
26524	SK	BY	Road	SK-BY	2020	2	 27 - MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES	21120	15026	Export
26525	SK	BY	Road	SK-BY	2020	2	 28 - INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES	651395	877105	Export
26526	SK	BY	Road	SK-BY	2020	2	 29 - ORGANIC CHEMICALS	2375570	1731650	Export
26527	SK	BY	Road	SK-BY	2020	2	 30 - PHARMACEUTICAL PRODUCTS	104	24513	Export
26528	SK	BY	Road	SK-BY	2020	2	 31 - FERTILISERS	75800	87048	Export
26529	SK	BY	Road	SK-BY	2020	2	 32 - TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERIVATIVES; DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VARNISHES; PUTTY AND OTHER MASTICS; INKS	39580	178320	Export
26530	SK	BY	Road	SK-BY	2020	2	 33 - ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS	3996	9538	Export
26531	SK	BY	Road	SK-BY	2020	2	 34 - SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREPARATIONS, CANDLES AND SIMILAR ARTICLES, MODELLING PASTES, ‘DENTAL WAXES’ AND DENTAL PREPARATIONS WITH A BASIS OF PLASTER	41540	92207	Export
26532	SK	BY	Road	SK-BY	2020	2	 38 - MISCELLANEOUS CHEMICAL PRODUCTS	64154	252753	Export
26533	SK	BY	Road	SK-BY	2020	2	 39 - PLASTICS AND ARTICLES THEREOF	961887	4678598	Export
26534	SK	BY	Road	SK-BY	2020	2	 40 - RUBBER AND ARTICLES THEREOF	261661	868696	Export
26535	SK	BY	Road	SK-BY	2020	2	 44 - WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL	341658	294553	Export
26536	SK	BY	Road	SK-BY	2020	2	 49 - PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS	20424	100588	Export
26537	SK	BY	Road	SK-BY	2020	2	 51 - WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC	4612	122067	Export
26538	SK	BY	Road	SK-BY	2020	2	 52 - COTTON	1017	17489	Export
26539	SK	BY	Road	SK-BY	2020	2	 53 - OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN	610	2594	Export
26540	SK	BY	Road	SK-BY	2020	2	 54 - MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS	35495	151030	Export
26541	SK	BY	Road	SK-BY	2020	2	 55 - MAN-MADE STAPLE FIBRES	5929	107990	Export
26542	SK	BY	Road	SK-BY	2020	2	 58 - SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY	1558	16668	Export
26543	SK	BY	Road	SK-BY	2020	2	 59 - IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE	162985	33176	Export
26544	SK	BY	Road	SK-BY	2020	2	 60 - KNITTED OR CROCHETED FABRICS	14210	83404	Export
26545	SK	BY	Road	SK-BY	2020	2	 61 - ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CROCHETED	1	50	Export
26546	SK	BY	Road	SK-BY	2020	2	 62 - ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED	252	8526	Export
26547	SK	BY	Road	SK-BY	2020	2	 63 - OTHER MADE-UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS	202582	794134	Export
26548	SK	BY	Road	SK-BY	2020	2	 68 - ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS	101650	48222	Export
26549	SK	BY	Road	SK-BY	2020	2	 69 - CERAMIC PRODUCTS	11792	25302	Export
26550	SK	BY	Road	SK-BY	2020	2	 70 - GLASS AND GLASSWARE	20209	75720	Export
26551	SK	BY	Road	SK-BY	2020	2	 72 - IRON AND STEEL	5191016	4296887	Export
26552	SK	BY	Road	SK-BY	2020	2	 73 - ARTICLES OF IRON OR STEEL	1569991	3761695	Export
26553	SK	BY	Road	SK-BY	2020	2	 74 - COPPER AND ARTICLES THEREOF	331829	1085553	Export
26554	SK	BY	Road	SK-BY	2020	2	 76 - ALUMINIUM AND ARTICLES THEREOF	3415	26121	Export
26555	SK	BY	Road	SK-BY	2020	2	 79 - ZINC AND ARTICLES THEREOF	42889	157809	Export
26556	SK	BY	Road	SK-BY	2020	2	 80 - TIN AND ARTICLES THEREOF	10	133	Export
26557	SK	BY	Road	SK-BY	2020	2	 81 - OTHER BASE METALS; CERMETS; ARTICLES THEREOF	7	176	Export
26558	SK	BY	Road	SK-BY	2020	2	 82 - TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL	14985	142429	Export
26559	SK	BY	Road	SK-BY	2020	2	 83 - MISCELLANEOUS ARTICLES OF BASE METAL	2486834	6001734	Export
26560	SK	BY	Road	SK-BY	2020	2	 85 - ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES	56801	3177625	Export
26561	SK	BY	Road	SK-BY	2020	2	 87 - VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF	2014275	14942594	Export
26562	SK	BY	Road	SK-BY	2020	2	 90 - OPTICAL, PHOTOGRAPHIC, CINEMATOGRAPHIC, MEASURING, CHECKING, PRECISION, MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF	133285	2732534	Export
26563	SK	BY	Road	SK-BY	2020	2	 94 - FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHINGS; LAMPS AND LIGHTING FITTINGS, NOT ELSEWHERE SPECIFIED OR INCLUDED; ILLUMINATED SIGNS, ILLUMINATED NAMEPLATES AND THE LIKE; PREFABRICATED BUILDINGS	65647	144811	Export
26564	SK	BY	Road	SK-BY	2020	2	 95 - TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF	320	8218	Export
26565	SK	BY	Road	SK-BY	2020	2	 96 - MISCELLANEOUS MANUFACTURED ARTICLES	919	40772	Export
26566	SK	BY	Road	SK-BY	2021	2	1 - LIVE ANIMALS	15055	124490	Export
26567	SK	BY	Road	SK-BY	2021	2	10 - CEREALS	861024	3571273	Export
26568	SK	BY	Road	SK-BY	2021	2	17 - SUGARS AND SUGAR CONFECTIONERY	21000	17850	Export
26569	SK	BY	Road	SK-BY	2021	2	25 - SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT	1423552	260118	Export
26570	SK	BY	Road	SK-BY	2021	2	41 - RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER	1129	2298	Export
26571	SK	BY	Road	SK-BY	2021	2	48 - PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD	443381	601245	Export
26572	SK	BY	Road	SK-BY	2021	2	56 - WADDING, FELT AND NONWOVENS; SPECIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF	3158	20660	Export
26573	SK	BY	Road	SK-BY	2021	2	65 - HEADGEAR AND PARTS THEREOF	308	9017	Export
26574	SK	BY	Road	SK-BY	2021	2	84 - NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF	1316266	16223897	Export
26575	SK	BY	Road	SK-BY	2021	2	 19 - PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS	4850	20740	Export
26576	SK	BY	Road	SK-BY	2021	2	 21 - MISCELLANEOUS EDIBLE PREPARATIONS	609635	3689896	Export
26577	SK	BY	Road	SK-BY	2021	2	 22 - BEVERAGES, SPIRITS AND VINEGAR	373788	153882	Export
26578	SK	BY	Road	SK-BY	2021	2	 27 - MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES	164962	125176	Export
26579	SK	BY	Road	SK-BY	2021	2	 28 - INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES	119396	158977	Export
26580	SK	BY	Road	SK-BY	2021	2	 29 - ORGANIC CHEMICALS	2908334	3096646	Export
26581	SK	BY	Road	SK-BY	2021	2	 30 - PHARMACEUTICAL PRODUCTS	158	37926	Export
26582	SK	BY	Road	SK-BY	2021	2	 32 - TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERIVATIVES; DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VARNISHES; PUTTY AND OTHER MASTICS; INKS	10654	106696	Export
26583	SK	BY	Road	SK-BY	2021	2	 34 - SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREPARATIONS, CANDLES AND SIMILAR ARTICLES, MODELLING PASTES, ‘DENTAL WAXES’ AND DENTAL PREPARATIONS WITH A BASIS OF PLASTER	458	10923	Export
26584	SK	BY	Road	SK-BY	2021	2	 38 - MISCELLANEOUS CHEMICAL PRODUCTS	62122	279163	Export
26585	SK	BY	Road	SK-BY	2021	2	 39 - PLASTICS AND ARTICLES THEREOF	1038422	4876914	Export
26586	SK	BY	Road	SK-BY	2021	2	 40 - RUBBER AND ARTICLES THEREOF	369446	1225615	Export
26587	SK	BY	Road	SK-BY	2021	2	 42 - ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)	573	5581	Export
26588	SK	BY	Road	SK-BY	2021	2	 44 - WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL	283511	205811	Export
26589	SK	BY	Road	SK-BY	2021	2	 49 - PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS	18886	89508	Export
26590	SK	BY	Road	SK-BY	2021	2	 51 - WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC	2338	61688	Export
26591	SK	BY	Road	SK-BY	2021	2	 52 - COTTON	257	2456	Export
26592	SK	BY	Road	SK-BY	2021	2	 53 - OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN	782	3955	Export
26593	SK	BY	Road	SK-BY	2021	2	 54 - MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS	40206	159179	Export
26594	SK	BY	Road	SK-BY	2021	2	 55 - MAN-MADE STAPLE FIBRES	3821	60702	Export
26595	SK	BY	Road	SK-BY	2021	2	 58 - SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY	2363	14860	Export
26596	SK	BY	Road	SK-BY	2021	2	 59 - IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE	1066	13329	Export
26597	SK	BY	Road	SK-BY	2021	2	 60 - KNITTED OR CROCHETED FABRICS	20072	111110	Export
26598	SK	BY	Road	SK-BY	2021	2	 62 - ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED	131	4128	Export
26599	SK	BY	Road	SK-BY	2021	2	 63 - OTHER MADE-UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS	324706	854980	Export
26600	SK	BY	Road	SK-BY	2021	2	 66 - UMBRELLAS, SUN UMBRELLAS, WALKING STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND PARTS THEREOF	10	357	Export
26601	SK	BY	Road	SK-BY	2021	2	 68 - ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS	102351	52104	Export
26602	SK	BY	Road	SK-BY	2021	2	 69 - CERAMIC PRODUCTS	6002	12536	Export
26603	SK	BY	Road	SK-BY	2021	2	 70 - GLASS AND GLASSWARE	10566	72640	Export
26604	SK	BY	Road	SK-BY	2021	2	 72 - IRON AND STEEL	3296555	3726175	Export
26605	SK	BY	Road	SK-BY	2021	2	 73 - ARTICLES OF IRON OR STEEL	1350560	3639111	Export
26606	SK	BY	Road	SK-BY	2021	2	 74 - COPPER AND ARTICLES THEREOF	55730	213975	Export
26607	SK	BY	Road	SK-BY	2021	2	 76 - ALUMINIUM AND ARTICLES THEREOF	22884	64206	Export
26608	SK	BY	Road	SK-BY	2021	2	 78 - LEAD AND ARTICLES THEREOF	10	154	Export
26609	SK	BY	Road	SK-BY	2021	2	 79 - ZINC AND ARTICLES THEREOF	12225	45601	Export
26610	SK	BY	Road	SK-BY	2021	2	 81 - OTHER BASE METALS; CERMETS; ARTICLES THEREOF	20	571	Export
26611	SK	BY	Road	SK-BY	2021	2	 82 - TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL	2869	26698	Export
26612	SK	BY	Road	SK-BY	2021	2	 83 - MISCELLANEOUS ARTICLES OF BASE METAL	3313438	8944723	Export
